X,Y,OBJECTID,SWID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,REG_ID,STATUSDATE,OWNER,CLOSE_DATE,PERMIT_NO
-8377633.678,4990307.202,1409,422073,GRAND CENTRAL SANITARY LANDFILL,1963 PEN ARGYL RD.,PEN ARGYL,PA,18072,NOT AVAILABLE,(610) 863-2397,MUNICIPAL,OPEN,NORTHAMPTON,42095,USA,40.85044434,-75.25756378,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://www.wm.com/find-a-facility.jsp#/?address=18072%20usa&radius=80500,NOT AVAILABLE,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,100265
-8627363.19,4885549.48,1410,422059,CUMBERLAND COUNTY LANDFILL,135 VAUGHN RD.,SHIPPENSBURG,PA,17257,NOT AVAILABLE,(717) 449-9351,"MUNICIPAL, C&D",OPEN,CUMBERLAND,42041,USA,40.13479349,-77.50092215,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://www.advanceddisposal.com/pa/newburg/cumberland-county-landfill,NOT AVAILABLE,NOT AVAILABLE,ADVANCED DISPOSAL SERVICES,NOT AVAILABLE,100945
-8514859.094,4919864.788,1411,422074,GREATER LEBANON REFUSE AUTHORITY LANDFILL,1610 RUSSELL RD.,LEBANON,PA,17046,NOT AVAILABLE,(717) 867-5790,MUNICIPAL,OPEN,LEBANON,42075,USA,40.37005844,-76.49028067,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://www.goglra.org/,NOT AVAILABLE,NOT AVAILABLE,LEBANON COUNTY SWA,NOT AVAILABLE,101544
-8508058.928,4449905.555,1412,512652,USA WASTE OF VIRGINIA LANDFILLS - BETHEL LANDFILL,100 NORTH PARK LANE,HAMPTON,VA,23666,NOT AVAILABLE,(757) 766-3033,MUNICIPAL,OPEN,HAMPTON (CITY),51650,USA,37.07743374,-76.42919373,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www1.wmsolutions.com/facilities/details/id/236,1.10002E+11,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,SWP580
-8408233.577,4566324.27,1413,512590,ACCOMACK COUNTY - NORTHERN LANDFILL #2,9400 CUTLER LN,ATLANTIC,VA,23442,NOT AVAILABLE,(757) 824-5737,"MUNICIPAL, C&D",OPEN,ACCOMACK,51001,USA,37.90719789,-75.53244735,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://co.accomack.va.us/departments/public-works/landfill-transfer-station,1.10025E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP461
-8798109.526,4505777.757,1414,512591,AMHERST COUNTY LANDFILL,715 KENTMOOR FARM RD,MADISON HEIGHTS,VA,24572,NOT AVAILABLE,(434) 846-3324,"MUNICIPAL, C&D",OPEN,AMHERST,51009,USA,37.47680834,-79.03476259,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www.countyofamherst.com/department/division.php?structureid=149,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP563
-8801019.982,4591073.179,1415,512595,AUGUSTA REGIONAL LANDFILL,749 CHRISTIAN CREEK RD,STAUNTON,VA,24401,NOT AVAILABLE,(540) 337-2857,"MUNICIPAL, C&D",OPEN,AUGUSTA,51015,USA,38.08240326,-79.06090766,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www.acsawater.com/landfill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP585
-8748031.407,4668046.641,1416,512596,BATTLE CREEK LANDFILL,219 LANDFILL DRIVE,LURAY,VA,22835,NOT AVAILABLE,(540) 743-3854,"MUNICIPAL, C&D",OPEN,PAGE,51139,USA,38.62464303,-78.58490319,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www.pagecounty.virginia.gov/index.php?option=content&task=view&id=492,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP579
-8591565.879,4448544.355,1417,512594,ATLANTIC WASTE DISPOSAL INC,3474 ATLANTIC LN,WAVERLY,VA,23890,NOT AVAILABLE,(804) 834-8300,"MUNICIPAL, C&D",OPEN,SUSSEX,51183,USA,37.06767746,-77.17934944,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www1.wmsolutions.com/facilities/details/id/235,NOT AVAILABLE,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,SWP562
-8454103.483,4881470.545,1418,422084,LANCHESTER LANDFILL,7224 DIVISION HWY.,NARVON,PA,17555,NOT AVAILABLE,(610) 273-3771,MUNICIPAL,OPEN,LANCASTER,42071,USA,40.10677404,-75.94450373,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://www.chestercountyswa.org/,NOT AVAILABLE,NOT AVAILABLE,CHESTER COUNTY SWA,NOT AVAILABLE,100944
-8450055.113,4909922.533,1419,422064,WESTERN BERKS LANDFILL,455 POPLAR NECK RD.,BIRDSBORO,PA,19508,NOT AVAILABLE,(610) 375-1516,"MUNICIPAL, C&D",OPEN,BERKS,42011,USA,40.30197873,-75.90813659,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://www.advanceddisposal.com/pa/birdsboro/western-berks-landfill,NOT AVAILABLE,NOT AVAILABLE,ADVANCED DISPOSAL SERVICES,NOT AVAILABLE,100739
-8850367.384,4485748.347,1420,512597,BEDFORD CITY - HYLTON SITE,856 ORANGE ST,BEDFORD,VA,24523,NOT AVAILABLE,(540) 586-7102,"MUNICIPAL, C&D",OPEN,BEDFORD,51515,USA,37.33388178,-79.50420291,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP569
-8847811.049,4474586.896,1421,512598,BEDFORD COUNTY - SANITARY LANDFILL,1060 RECYCLE RD,BEDFORD,VA,24523,NOT AVAILABLE,(540) 586-7656,"MUNICIPAL, C&D",OPEN,BEDFORD,51019,USA,37.25411726,-79.48123896,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www.co.bedford.va.us/Res/Waste/landfill.htm,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP560
-8546555.939,4532354.368,1422,512599,KING AND QUEEN SANITARY LANDFILL,4443 IRIS RD,LITTLE PLYMOUTH,VA,23108,NOT AVAILABLE,(804) 785-2149,"MUNICIPAL, C&D",OPEN,KING AND QUEEN,51097,USA,37.66603341,-76.77501826,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www.republicservices.com/corporate/localservices/location.aspx?SID=L18,1.10002E+11,NOT AVAILABLE,REPUBLIC SERVICES,NOT AVAILABLE,SWP554
-8612907.768,4510496.589,1423,512600,BFI OLD DOMINION LANDFILL,2001 CHARLES CITY RD,RICHMOND,VA,23231,NOT AVAILABLE,(804) 226-6197,"MUNICIPAL, C&D",OPEN,HENRICO,51087,USA,37.51044145,-77.37106688,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www.republicservices.com/corporate/localservices/location.aspx?SID=L17,1.10002E+11,NOT AVAILABLE,REPUBLIC SERVICES,NOT AVAILABLE,SWP553
-8638464.97,4403700.267,1424,512612,GREENSVILLE COUNTY LANDFILL,980 MACLINS CREEK ROAD,EMPORIA,VA,23847,NOT AVAILABLE,(434) 348-3379,"MUNICIPAL, C&D",OPEN,GREENSVILLE,51081,USA,36.7455603,-77.60065114,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www.greensvillecountyva.gov/index.php/departments/landfill,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP405
-8890592.33,4428886.232,1425,512610,FRANKLIN COUNTY - SANITARY LANDFILL,9340 VIRGIL H GOODE HWY,ROCKY MOUNT,VA,24151,NOT AVAILABLE,(540) 489-1600,"MUNICIPAL, C&D",OPEN,FRANKLIN,51067,USA,36.92663968,-79.86554975,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www.franklincountyva.gov/solid-waste,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP577
-8906727.751,4504615.32,1426,512601,BOTETOURT COUNTY LANDFILL,259 LANDFILL RD,TROUTVILLE,VA,24175,NOT AVAILABLE,(540) 992-5111,"MUNICIPAL, C&D",OPEN,BOTETOURT,51023,USA,37.46852083,-80.0104967,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www.botetourt.org/living/trash.php,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP582
-9145161.661,4383671.459,1427,512602,BRISTOL SOLID WASTE MANAGEMENT FACILITY,2125 SHAKESVILLE ROAD,BRISTOL,VA,24201,NOT AVAILABLE,(276) 645-7380,"MUNICIPAL, C&D",OPEN,BRISTOL (CITY),51520,USA,36.60125354,-82.15238496,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www.bristolva.org/index.aspx?NID=171,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP498
-8661569.234,4404692.307,1428,512603,BRUNSWICK WASTE MANAGEMENT FACILITY LLC,107 MALLARD CROSSING RD,LAWRENCEVILLE,VA,23868,NOT AVAILABLE,(434) 848-3562,"MUNICIPAL, C&D",OPEN,BRUNSWICK,51025,USA,36.75270087,-77.80820027,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www.brunswickco.com/waste.asp,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP583
-8610856.826,5036449.62,1429,422106,WAYNE TOWNSHIP LANDFILL,264 LANDFILL LN,MCELHATTAN,PA,17748,NOT AVAILABLE,(570) 769-6977,MUNICIPAL,OPEN,CLINTON,42035,USA,41.16324132,-77.35264296,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://www.waynetwplandfill.com/index.php,NOT AVAILABLE,NOT AVAILABLE,CLINTON COUNTY SWA,NOT AVAILABLE,100955
-8988931.166,4405683.73,1430,512605,CARROLL GRAYSON GALAX REGIONAL LANDFILL,162 LANDFILL ROAD,HILLSVILLE,VA,24343,NOT AVAILABLE,(276) 728-4907,"MUNICIPAL, C&D",OPEN,CARROLL,51035,USA,36.75983633,-80.74894254,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://carrollcountyva.org/govt_template/solid_waste/,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP605
-8658565.427,4675947.804,1431,512608,FAUQUIER COUNTY SOLID WASTE MANAGEMENT FACILITY,6438 COLLEGE ST,WARRENTON,VA,20187,NOT AVAILABLE,(540) 422-8840,"MUNICIPAL, C&D",OPEN,FAUQUIER,51061,USA,38.68007279,-77.78121661,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www.fauquiercounty.gov/government/departments/environmental/,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP575
-8511369.189,4462703.174,1432,512657,WOLFTRAP OPERATIONS INCORPORATED - YORKTOWN,414 WOLF TRAP ROAD,YORKTOWN,VA,23692,NOT AVAILABLE,(757) 898-4232,C&D,CLOSED,YORK,51199,USA,37.16909817,-76.45893031,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,https://plus.google.com/117394255308183569041/about?gl=us&hl=en,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE
-8562775.184,5035070.588,1433,422087,LYCOMING COUNTY LANDFILL,447 ALEXANDER DR.,MONTGOMERY,PA,17752,NOT AVAILABLE,(800) 326-9571,MUNICIPAL,OPEN,LYCOMING,42081,USA,41.15391447,-76.92071822,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://www.lyco.org/Departments/ResourceManagementServices.aspx,NOT AVAILABLE,NOT AVAILABLE,LYCOMING COUNTY SWA,NOT AVAILABLE,100963
-8935890.353,4896370.352,1434,422066,ARDEN LANDFILL,200 RANGOS LANE,WASHINGTON,PA,15301,NOT AVAILABLE,(724) 225-1589,"MUNICIPAL, C&D",OPEN,WASHINGTON,42125,USA,40.20906942,-80.27246882,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://www1.wmsolutions.com/facilities/details/id/221,NOT AVAILABLE,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,100172
-8482175.123,4409489.553,1435,512709,CENTERVILLE TURNPIKE CDD LANDFILL,1613 CENTERVILLE TURNPIKE,VIRGINIA BEACH,VA,23464,NOT AVAILABLE,(757) 965-4427,C&D,OPEN,VIRGINIA BEACH (CITY),51810,USA,36.78722143,-76.19667555,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY/OTHER,10/31/2019 0:00,http://www.hrrecovery.com/,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP603
-8887366.253,4850469.887,1436,422058,CHESTNUT VALLEY LANDFILL,ROUTE 21,MCCLELLANDTOWN,PA,15458,NOT AVAILABLE,(724) 892-2199,"MUNICIPAL, C&D",OPEN,FAYETTE,42051,USA,39.89344383,-79.83656941,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://www.advanceddisposal.com/pa/mc-clellandtown/chestnut-valley-landfill,NOT AVAILABLE,NOT AVAILABLE,ADVANCED DISPOSAL SERVICES,NOT AVAILABLE,100419
-8718632.367,4550647.629,1437,512609,FLUVANNA COUNTY OF - SANITARY LANDFILL,11206 WEST RIVER RD,FORK UNION,VA,23055,NOT AVAILABLE,(434) 842-3198,"MUNICIPAL, C&D",CLOSED,FLUVANNA,51065,USA,37.79600161,-78.32080712,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://fluvannacounty.org/services/public-works/convenience-center,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,7/31/2008,SWP429
-8859521.777,4885244.35,1438,422075,GREENRIDGE RECLAMATION,LANDFILL RD.,SCOTTDALE,PA,15683,NOT AVAILABLE,(724) 887-9400,MUNICIPAL,OPEN,WESTMORELAND,42129,USA,40.13269786,-79.58643822,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://www.republicservices.com/corporate/localservices/location.aspx?SID=F62,NOT AVAILABLE,NOT AVAILABLE,REPUBLIC SERVICES,NOT AVAILABLE,100281
-8937594.229,4930155.538,1439,422079,IMPERIAL LANDFILL,11 BOGGS RD.,IMPERIAL,PA,15126,NOT AVAILABLE,(724) 695-0900,MUNICIPAL,OPEN,ALLEGHENY,42003,USA,40.4404521,-80.28777499,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://www.republicservices.com/site/imperial/en/pages/location.aspx,NOT AVAILABLE,NOT AVAILABLE,REPUBLIC SERVICES,NOT AVAILABLE,100620
-8812227.316,4478222.272,1440,512604,CAMPBELL COUNTY LANDFILL (REGION 2000 SERVICES AUTHORITY),427 LIVESTOCK RD,RUSTBURG,VA,24588,NOT AVAILABLE,(434) 332-9500,"MUNICIPAL, C&D",OPEN,CAMPBELL,51031,USA,37.28010651,-79.16158485,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,http://www.co.campbell.va.us/depts/waste/Pages/index.aspx,1.10024E+11,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,SWP610
-13613572.25,4894530.03,1441,6972,TEHAMA COUNTY/CITY OF RED BLUFF MRF,19995 PLYMIRE ROAD,RED BLUFF,CA,96080,NOT AVAILABLE,(408) 283-4825,TRANSFER,OPEN,TEHAMA,6103,USA,40.19644294,-122.2928002,562111,"WASTE TRANSFER STATIONS, NONHAZARDOUS SOLID",https://www2.calrecycle.ca.gov/swfacilities/directory,4/29/2019 0:00,IMAGERY/OTHER,5/6/2020 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,TEHAMA COUNTY/RED BLUFF LF MGT. AGENCY,NOT AVAILABLE,52-AA-0027
-9186670.487,4402463.189,1442,512641,SCOTT COUNTY SANITARY LANDFILL,596 LANDFILL LANE OFF ST RTE 676,GATE CITY,VA,24251,NOT AVAILABLE,(276) 452-4825,"MUNICIPAL, C&D",CLOSED,SCOTT,51169,USA,36.73665504,-82.52526509,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,"http://www.scottcountyva.com/solidwastefaq.pdf, http://www.timesnews.net/article/9008791/with-landfill-closure-pending-scott-county-prepares-new-transfer-station",NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,7/7/2012,SWP023
-8924555.951,4971364.558,1443,422080,"J.J. BRUNNER, INC. LANDFILL",211 BRUNNER RD.,ZELIENOPLE,PA,16063,NOT AVAILABLE,(724) 775-6665,MUNICIPAL,OPEN,BEAVER,42007,USA,40.72160348,-80.17065015,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://brunnerdisposal.com/Landfill.html,NOT AVAILABLE,NOT AVAILABLE,JOSEPH J BRUNNER INC,NOT AVAILABLE,101439
-8783225.713,4400047.166,1444,512645,SOUTH BOSTON TOWN OF - SANITARY LANDFILL,2413 YOUNGER AVE,SOUTH BOSTON,VA,24592,NOT AVAILABLE,(804) 575-4151,"MUNICIPAL, C&D",CLOSED,HALIFAX,51083,USA,36.71926003,-78.90105902,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",http://www.deq.virginia.gov/Programs/LandProtectionRevitalization/ReportsPublications/AnnualSolidWasteReports.aspx,10/30/2019 0:00,IMAGERY,10/31/2019 0:00,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,8/11/2009,SWP031
-8784111.676,4931819.07,1445,422085,LAUREL HIGHLAND LANDFILL,260 LAUREL RIDGE RD.,JOHNSTOWN,PA,15909,NOT AVAILABLE,(814) 749-9065,"MUNICIPAL, C&D",OPEN,CAMBRIA,42021,USA,40.45182455,-78.90901776,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://www1.wmsolutions.com/facilities/details/id/219,NOT AVAILABLE,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,101534
-8904351.162,4906376.57,1446,422100,SOUTH HILLS LANDFILL,3100 HILL RD.,SOUTH PARK,PA,15129,NOT AVAILABLE,(724) 348-7013,MUNICIPAL,OPEN,WASHINGTON,42003,USA,40.2776811,-79.98914744,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY/OTHER,1/28/2020 0:00,http://www.wm.com/find-a-facility.jsp#/?address=15129%20usa&radius=80500,NOT AVAILABLE,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,100592
-8882964.654,4924585.389,1447,422091,MONROEVILLE LANDFILL,THOMAS ST.,MONROEVILLE,PA,15146,NOT AVAILABLE,(412) 824-0678,MUNICIPAL,OPEN,ALLEGHENY,42003,USA,40.40235876,-79.79702917,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY,1/28/2020 0:00,http://www1.wmsolutions.com/facilities/details/id/220,NOT AVAILABLE,NOT AVAILABLE,WASTE MANAGEMENT INC,NOT AVAILABLE,100594
-8792766.398,4862871.877,1448,422062,MOSTOLLER LANDFILL,7095 GLADES PIKE,SOMERSET,PA,15501,NOT AVAILABLE,(814) 701-3618,"MUNICIPAL, C&D",OPEN,SOMERSET,42111,USA,39.97886777,-78.98676445,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",https://www.dep.pa.gov/Business/Land/Waste/SolidWaste/MunicipalWaste/MunicipalWastePermitting/Pages/MW-Landfills-and-Resource-Recovery-Facilities.aspx,6/20/2019 0:00,IMAGERY,1/28/2020 0:00,http://www.advanceddisposal.com/pa/somerset/mostoller-landfill,NOT AVAILABLE,NOT AVAILABLE,ADVANCED DISPOSAL SERVICES,NOT AVAILABLE,101571
